record_id,doi,year,pdf_path,pdf_is_version_of_record,page_count,scoped_first_page,scoped_last_page,predicted_figures_total,historical_figures_total,count_error,exact,figure_numbers,missing_figure_numbers,contiguous,census_error
doi:10.1021/acssynbio.7b00247,10.1021/acssynbio.7b00247,2017,data/papers/2017/10.1021__acssynbio.7b00247/publisher/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00249,10.1021/acssynbio.7b00249,2017,data/papers/2017/10.1021__acssynbio.7b00249/publisher/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00251,10.1021/acssynbio.7b00251,2017,data/papers/2017/10.1021__acssynbio.7b00251/publisher/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00253,10.1021/acssynbio.7b00253,2017,data/papers/2017/10.1021__acssynbio.7b00253/publisher/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00390,10.1021/acssynbio.6b00390,2018,data/papers/2018/10.1021__acssynbio.6b00390/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00122,10.1021/acssynbio.7b00122,2018,data/papers/2018/10.1021__acssynbio.7b00122/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00134,10.1021/acssynbio.7b00134,2018,data/papers/2018/10.1021__acssynbio.7b00134/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00188,10.1021/acssynbio.7b00188,2018,data/papers/2018/10.1021__acssynbio.7b00188/publisher/paper.pdf,True,13,1,13,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.7b00191,10.1021/acssynbio.7b00191,2018,data/papers/2018/10.1021__acssynbio.7b00191/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00200,10.1021/acssynbio.7b00200,2018,data/papers/2018/10.1021__acssynbio.7b00200/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00209,10.1021/acssynbio.7b00209,2018,data/papers/2018/10.1021__acssynbio.7b00209/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00222,10.1021/acssynbio.7b00222,2018,data/papers/2018/10.1021__acssynbio.7b00222/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00225,10.1021/acssynbio.7b00225,2018,data/papers/2018/10.1021__acssynbio.7b00225/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00229,10.1021/acssynbio.7b00229,2018,data/papers/2018/10.1021__acssynbio.7b00229/publisher/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00237,10.1021/acssynbio.7b00237,2018,data/papers/2018/10.1021__acssynbio.7b00237/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00248,10.1021/acssynbio.7b00248,2018,data/papers/2018/10.1021__acssynbio.7b00248/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00254,10.1021/acssynbio.7b00254,2018,data/papers/2018/10.1021__acssynbio.7b00254/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00255,10.1021/acssynbio.7b00255,2018,data/papers/2018/10.1021__acssynbio.7b00255/publisher/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00256,10.1021/acssynbio.7b00256,2018,data/papers/2018/10.1021__acssynbio.7b00256/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00258,10.1021/acssynbio.7b00258,2018,data/papers/2018/10.1021__acssynbio.7b00258/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.7b00259,10.1021/acssynbio.7b00259,2018,data/papers/2018/10.1021__acssynbio.7b00259/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00260,10.1021/acssynbio.7b00260,2018,data/papers/2018/10.1021__acssynbio.7b00260/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00261,10.1021/acssynbio.7b00261,2018,data/papers/2018/10.1021__acssynbio.7b00261/publisher/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00264,10.1021/acssynbio.7b00264,2018,data/papers/2018/10.1021__acssynbio.7b00264/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00265,10.1021/acssynbio.7b00265,2018,data/papers/2018/10.1021__acssynbio.7b00265/pmc/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00266,10.1021/acssynbio.7b00266,2018,data/papers/2018/10.1021__acssynbio.7b00266/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00268,10.1021/acssynbio.7b00268,2018,data/papers/2018/10.1021__acssynbio.7b00268/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00269,10.1021/acssynbio.7b00269,2018,data/papers/2018/10.1021__acssynbio.7b00269/publisher/paper.pdf,True,13,1,13,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.7b00271,10.1021/acssynbio.7b00271,2018,data/papers/2018/10.1021__acssynbio.7b00271/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00273,10.1021/acssynbio.7b00273,2018,data/papers/2018/10.1021__acssynbio.7b00273/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00277,10.1021/acssynbio.7b00277,2018,data/papers/2018/10.1021__acssynbio.7b00277/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00278,10.1021/acssynbio.7b00278,2018,data/papers/2018/10.1021__acssynbio.7b00278/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00279,10.1021/acssynbio.7b00279,2018,data/papers/2018/10.1021__acssynbio.7b00279/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00280,10.1021/acssynbio.7b00280,2018,data/papers/2018/10.1021__acssynbio.7b00280/publisher/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00285,10.1021/acssynbio.7b00285,2018,data/papers/2018/10.1021__acssynbio.7b00285/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00287,10.1021/acssynbio.7b00287,2018,data/papers/2018/10.1021__acssynbio.7b00287/publisher/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00289,10.1021/acssynbio.7b00289,2018,data/papers/2018/10.1021__acssynbio.7b00289/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00290,10.1021/acssynbio.7b00290,2018,data/papers/2018/10.1021__acssynbio.7b00290/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00292,10.1021/acssynbio.7b00292,2018,data/papers/2018/10.1021__acssynbio.7b00292/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00293,10.1021/acssynbio.7b00293,2018,data/papers/2018/10.1021__acssynbio.7b00293/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00294,10.1021/acssynbio.7b00294,2018,data/papers/2018/10.1021__acssynbio.7b00294/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.7b00295,10.1021/acssynbio.7b00295,2018,data/papers/2018/10.1021__acssynbio.7b00295/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00296,10.1021/acssynbio.7b00296,2018,data/papers/2018/10.1021__acssynbio.7b00296/publisher/paper.pdf,True,12,1,12,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.7b00297,10.1021/acssynbio.7b00297,2018,data/papers/2018/10.1021__acssynbio.7b00297/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00302,10.1021/acssynbio.7b00302,2018,data/papers/2018/10.1021__acssynbio.7b00302/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00303,10.1021/acssynbio.7b00303,2018,data/papers/2018/10.1021__acssynbio.7b00303/publisher/paper.pdf,True,16,1,16,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00304,10.1021/acssynbio.7b00304,2018,data/papers/2018/10.1021__acssynbio.7b00304/publisher/paper.pdf,True,20,1,20,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.7b00306,10.1021/acssynbio.7b00306,2018,data/papers/2018/10.1021__acssynbio.7b00306/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00308,10.1021/acssynbio.7b00308,2018,data/papers/2018/10.1021__acssynbio.7b00308/publisher/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00316,10.1021/acssynbio.7b00316,2018,data/papers/2018/10.1021__acssynbio.7b00316/publisher/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00318,10.1021/acssynbio.7b00318,2018,data/papers/2018/10.1021__acssynbio.7b00318/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00323,10.1021/acssynbio.7b00323,2018,data/papers/2018/10.1021__acssynbio.7b00323/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00325,10.1021/acssynbio.7b00325,2018,data/papers/2018/10.1021__acssynbio.7b00325/publisher/paper.pdf,True,13,1,13,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00327,10.1021/acssynbio.7b00327,2018,data/papers/2018/10.1021__acssynbio.7b00327/publisher/paper.pdf,True,17,1,17,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00328,10.1021/acssynbio.7b00328,2018,data/papers/2018/10.1021__acssynbio.7b00328/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00331,10.1021/acssynbio.7b00331,2018,data/papers/2018/10.1021__acssynbio.7b00331/publisher/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00333,10.1021/acssynbio.7b00333,2018,data/papers/2018/10.1021__acssynbio.7b00333/publisher/paper.pdf,True,8,1,8,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.7b00338,10.1021/acssynbio.7b00338,2018,data/papers/2018/10.1021__acssynbio.7b00338/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00339,10.1021/acssynbio.7b00339,2018,data/papers/2018/10.1021__acssynbio.7b00339/publisher/paper.pdf,True,11,1,11,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.7b00342,10.1021/acssynbio.7b00342,2018,data/papers/2018/10.1021__acssynbio.7b00342/publisher/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00344,10.1021/acssynbio.7b00344,2018,data/papers/2018/10.1021__acssynbio.7b00344/publisher/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00349,10.1021/acssynbio.7b00349,2018,data/papers/2018/10.1021__acssynbio.7b00349/publisher/paper.pdf,True,6,1,6,4,3,1,False,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00355,10.1021/acssynbio.7b00355,2018,data/papers/2018/10.1021__acssynbio.7b00355/publisher/paper.pdf,True,4,1,4,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00356,10.1021/acssynbio.7b00356,2018,data/papers/2018/10.1021__acssynbio.7b00356/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00365,10.1021/acssynbio.7b00365,2018,data/papers/2018/10.1021__acssynbio.7b00365/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00366,10.1021/acssynbio.7b00366,2018,data/papers/2018/10.1021__acssynbio.7b00366/publisher/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00367,10.1021/acssynbio.7b00367,2018,data/papers/2018/10.1021__acssynbio.7b00367/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00368,10.1021/acssynbio.7b00368,2018,data/papers/2018/10.1021__acssynbio.7b00368/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00372,10.1021/acssynbio.7b00372,2018,data/papers/2018/10.1021__acssynbio.7b00372/publisher/paper.pdf,True,7,1,7,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00373,10.1021/acssynbio.7b00373,2018,data/papers/2018/10.1021__acssynbio.7b00373/publisher/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00376,10.1021/acssynbio.7b00376,2018,data/papers/2018/10.1021__acssynbio.7b00376/publisher/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.7b00377,10.1021/acssynbio.7b00377,2018,data/papers/2018/10.1021__acssynbio.7b00377/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00383,10.1021/acssynbio.7b00383,2018,data/papers/2018/10.1021__acssynbio.7b00383/paper.pdf,False,23,1,23,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.7b00385,10.1021/acssynbio.7b00385,2018,data/papers/2018/10.1021__acssynbio.7b00385/publisher/paper.pdf,True,8,1,8,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00386,10.1021/acssynbio.7b00386,2018,data/papers/2018/10.1021__acssynbio.7b00386/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00391,10.1021/acssynbio.7b00391,2018,data/papers/2018/10.1021__acssynbio.7b00391/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00394,10.1021/acssynbio.7b00394,2018,data/papers/2018/10.1021__acssynbio.7b00394/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00397,10.1021/acssynbio.7b00397,2018,data/papers/2018/10.1021__acssynbio.7b00397/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00398,10.1021/acssynbio.7b00398,2018,data/papers/2018/10.1021__acssynbio.7b00398/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00403,10.1021/acssynbio.7b00403,2018,data/papers/2018/10.1021__acssynbio.7b00403/publisher/paper.pdf,True,7,1,7,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00407,10.1021/acssynbio.7b00407,2018,data/papers/2018/10.1021__acssynbio.7b00407/publisher/paper.pdf,True,5,1,5,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00408,10.1021/acssynbio.7b00408,2018,data/papers/2018/10.1021__acssynbio.7b00408/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00409,10.1021/acssynbio.7b00409,2018,data/papers/2018/10.1021__acssynbio.7b00409/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00410,10.1021/acssynbio.7b00410,2018,data/papers/2018/10.1021__acssynbio.7b00410/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00412,10.1021/acssynbio.7b00412,2018,data/papers/2018/10.1021__acssynbio.7b00412/publisher/paper.pdf,True,7,1,7,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00413,10.1021/acssynbio.7b00413,2018,data/papers/2018/10.1021__acssynbio.7b00413/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.7b00414,10.1021/acssynbio.7b00414,2018,data/papers/2018/10.1021__acssynbio.7b00414/paper.pdf,False,19,1,19,1,4,-3,False,3,1 2,False,
doi:10.1021/acssynbio.7b00415,10.1021/acssynbio.7b00415,2018,data/papers/2018/10.1021__acssynbio.7b00415/publisher/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00416,10.1021/acssynbio.7b00416,2018,data/papers/2018/10.1021__acssynbio.7b00416/publisher/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00425,10.1021/acssynbio.7b00425,2018,data/papers/2018/10.1021__acssynbio.7b00425/paper.pdf,False,31,1,31,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.7b00426,10.1021/acssynbio.7b00426,2018,data/papers/2018/10.1021__acssynbio.7b00426/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.7b00428,10.1021/acssynbio.7b00428,2018,data/papers/2018/10.1021__acssynbio.7b00428/paper.pdf,False,47,1,47,0,7,-7,False,,,True,
doi:10.1021/acssynbio.7b00433,10.1021/acssynbio.7b00433,2018,data/papers/2018/10.1021__acssynbio.7b00433/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.7b00435,10.1021/acssynbio.7b00435,2018,data/papers/2018/10.1021__acssynbio.7b00435/paper.pdf,False,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.7b00442,10.1021/acssynbio.7b00442,2018,data/papers/2018/10.1021__acssynbio.7b00442/pmc/paper.pdf,True,7,1,7,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00460,10.1021/acssynbio.7b00460,2018,data/papers/2018/10.1021__acssynbio.7b00460/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.7b00465,10.1021/acssynbio.7b00465,2018,data/papers/2018/10.1021__acssynbio.7b00465/paper.pdf,False,40,1,40,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.7b00466,10.1021/acssynbio.7b00466,2018,data/papers/2018/10.1021__acssynbio.7b00466/paper.pdf,False,43,1,43,2,5,-3,False,3 5,1 2 4,False,
doi:10.1021/acssynbio.8b00014,10.1021/acssynbio.8b00014,2018,data/papers/2018/10.1021__acssynbio.8b00014/paper.pdf,False,12,1,12,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.8b00015,10.1021/acssynbio.8b00015,2018,data/papers/2018/10.1021__acssynbio.8b00015/paper.pdf,False,28,1,28,1,5,-4,False,5,1 2 3 4,False,
doi:10.1021/acssynbio.8b00016,10.1021/acssynbio.8b00016,2018,data/papers/2018/10.1021__acssynbio.8b00016/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00018,10.1021/acssynbio.8b00018,2018,data/papers/2018/10.1021__acssynbio.8b00018/paper.pdf,True,15,1,15,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.8b00056,10.1021/acssynbio.8b00056,2018,data/papers/2018/10.1021__acssynbio.8b00056/paper.pdf,False,23,1,23,0,4,-4,False,,,True,
doi:10.1021/acssynbio.8b00057,10.1021/acssynbio.8b00057,2018,data/papers/2018/10.1021__acssynbio.8b00057/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.8b00060,10.1021/acssynbio.8b00060,2018,data/papers/2018/10.1021__acssynbio.8b00060/paper.pdf,False,9,1,9,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.8b00076,10.1021/acssynbio.8b00076,2018,data/papers/2018/10.1021__acssynbio.8b00076/paper.pdf,True,15,1,15,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00138,10.1021/acssynbio.8b00138,2018,data/papers/2018/10.1021__acssynbio.8b00138/paper.pdf,False,18,1,18,3,4,-1,False,1 2 3,,True,
doi:10.1021/acssynbio.8b00139,10.1021/acssynbio.8b00139,2018,data/papers/2018/10.1021__acssynbio.8b00139/paper.pdf,False,20,1,20,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00145,10.1021/acssynbio.8b00145,2018,data/papers/2018/10.1021__acssynbio.8b00145/paper.pdf,False,11,1,11,7,8,-1,False,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.8b00158,10.1021/acssynbio.8b00158,2018,data/papers/2018/10.1021__acssynbio.8b00158/paper.pdf,False,28,1,28,0,5,-5,False,,,True,
doi:10.1021/acssynbio.8b00174,10.1021/acssynbio.8b00174,2018,data/papers/2018/10.1021__acssynbio.8b00174/paper.pdf,False,33,1,21,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.8b00201,10.1021/acssynbio.8b00201,2018,data/papers/2018/10.1021__acssynbio.8b00201/pmc/paper.pdf,True,12,1,12,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.8b00217,10.1021/acssynbio.8b00217,2018,data/papers/2018/10.1021__acssynbio.8b00217/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00218,10.1021/acssynbio.8b00218,2018,data/papers/2018/10.1021__acssynbio.8b00218/paper.pdf,False,25,1,25,0,9,-9,False,,,True,
doi:10.1021/acssynbio.8b00219,10.1021/acssynbio.8b00219,2018,data/papers/2018/10.1021__acssynbio.8b00219/paper.pdf,False,31,1,31,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00222,10.1021/acssynbio.8b00222,2018,data/papers/2018/10.1021__acssynbio.8b00222/paper.pdf,False,11,1,11,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.8b00230,10.1021/acssynbio.8b00230,2018,data/papers/2018/10.1021__acssynbio.8b00230/paper.pdf,True,16,1,16,11,11,0,True,1 2 3 4 5 6 7 8 9 10 11,,True,
doi:10.1021/acssynbio.8b00243,10.1021/acssynbio.8b00243,2018,data/papers/2018/10.1021__acssynbio.8b00243/paper.pdf,False,23,1,23,3,6,-3,False,1 3 5,2 4,False,
doi:10.1021/acssynbio.8b00279,10.1021/acssynbio.8b00279,2018,data/papers/2018/10.1021__acssynbio.8b00279/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00283,10.1021/acssynbio.8b00283,2018,data/papers/2018/10.1021__acssynbio.8b00283/paper.pdf,False,25,1,25,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.8b00300,10.1021/acssynbio.8b00300,2018,data/papers/2018/10.1021__acssynbio.8b00300/pmc/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.8b00314,10.1021/acssynbio.8b00314,2018,data/papers/2018/10.1021__acssynbio.8b00314/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.8b00424,10.1021/acssynbio.8b00424,2018,data/papers/2018/10.1021__acssynbio.8b00424/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.8b00166,10.1021/acssynbio.8b00166,2019,data/papers/2019/10.1021__acssynbio.8b00166/paper.pdf,False,26,1,26,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.8b00305,10.1021/acssynbio.8b00305,2019,data/papers/2019/10.1021__acssynbio.8b00305/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.8b00326,10.1021/acssynbio.8b00326,2019,data/papers/2019/10.1021__acssynbio.8b00326/paper.pdf,False,43,1,43,4,7,-3,False,1 2 3 5,4,False,
doi:10.1021/acssynbio.8b00342,10.1021/acssynbio.8b00342,2019,data/papers/2019/10.1021__acssynbio.8b00342/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.8b00377,10.1021/acssynbio.8b00377,2019,data/papers/2019/10.1021__acssynbio.8b00377/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.8b00398,10.1021/acssynbio.8b00398,2019,data/papers/2019/10.1021__acssynbio.8b00398/paper.pdf,False,10,1,10,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.8b00406,10.1021/acssynbio.8b00406,2019,data/papers/2019/10.1021__acssynbio.8b00406/paper.pdf,False,14,1,14,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.8b00440,10.1021/acssynbio.8b00440,2019,data/papers/2019/10.1021__acssynbio.8b00440/paper.pdf,False,7,1,7,1,1,0,True,1,,True,
doi:10.1021/acssynbio.8b00454,10.1021/acssynbio.8b00454,2019,data/papers/2019/10.1021__acssynbio.8b00454/paper.pdf,False,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00457,10.1021/acssynbio.8b00457,2019,data/papers/2019/10.1021__acssynbio.8b00457/paper.pdf,False,32,1,32,0,5,-5,False,,,True,
doi:10.1021/acssynbio.8b00464,10.1021/acssynbio.8b00464,2019,data/papers/2019/10.1021__acssynbio.8b00464/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00480,10.1021/acssynbio.8b00480,2019,data/papers/2019/10.1021__acssynbio.8b00480/paper.pdf,False,21,1,21,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.8b00481,10.1021/acssynbio.8b00481,2019,data/papers/2019/10.1021__acssynbio.8b00481/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
